1061;FLU2A2100;"FREUD LU2A Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";"FREUD LU2A Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";"<p><strong>LU2A - Pilovı kotouè na døevo a døevìné desky.</strong></p>
<p>Pouití:<br />Kotouè urèenı pro øezání podél a pøes vlákna.</p>
<p>Obrábìcí stroje:<br />Stolní kotouèové pily, formátovací pily, pøenosné pily.</p>
<p>Tvar zubu:<br />GS zub støídavì šikmı s pozitivním úhlem sklonu.</p>
<p>Materiál:<br />Masivní døevo: tvrdé a mìkké, døevotøískové desky bez povlakù a pøekliky.</p>";1580.000;1422.000;_vyr_1061LU2A.jpg;_vyrn_1061LU2A.jpg;;;ks;2-2-0-0|2-2-19-0|2-2-19-353;;;;;;;;;;;;0;1;0.00;0;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;;"FREUD LU2A Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";"FREUD LU2A Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";0;;;;;;auto;0;0;;;0.000;Vırobce#-#FREUD;0;0
1062;FLU2A2100;"FREUD LU2B Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";"FREUD LU2B Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";"<p><strong>LU2A - Pilovı kotouè na døevo a døevìné desky.</strong></p>
<p>Pouití:<br />Kotouè urèenı pro øezání podél a pøes vlákna.</p>
<p>Obrábìcí stroje:<br />Stolní kotouèové pily, formátovací pily, pøenosné pily.</p>
<p>Tvar zubu:<br />GS zub støídavì šikmı s pozitivním úhlem sklonu.</p>
<p>Materiál:<br />Masivní døevo: tvrdé, mìkké a exotické, døevotøískové desky bez povlakù a pøekliky.</p>
<p> </p>";1780.000;1602.000;_vyr_1062LU2B.jpg;_vyrn_1062LU2B.jpg;;;ks;2-2-0-0|2-2-19-0|2-2-19-353|2-2-19-354;;;;;;;;;;;;0;;0.00;1;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;;"FREUD LU2B Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";"FREUD LU2B Pilovı kotouè pro podélnı a pøíènı øez - 300x3,2x30 Z48 WZ";0;;;;;;auto;0;0;;;0.000;Vırobce#-#FREUD;0;0
1063;C28912024T;"CMT Pøedøezovı kotouè dvoudílnı ALTENORF, Rapido - D120x2,8-3,6 d50 Z12+12 HM";"CMT Pøedøezovı kotouè dvoudílnı ALTENORF, Rapido - D120x2,8-3,6 d50 Z12+12 HM";"<p>Kvalitní pøedøezovı kotouè pro stroje s pøedøezovım agregátem Rapido ( ALTENDORF ) pro docílení vyšší kvality øezu na spodní ploše oboustrannì povrchovì upravenıch materiálù.</p>";2015.000;1813.000;_vyr_1063289T.png;_vyrn_1063289T.png;;;ks;2-2-0-0|2-2-20-0|2-2-20-356|2-2-21-0;;;;_vyrp11_1063289T-1.png;;;;;;;;0;1;1.00;1;0;0;0;;0;1;;;X;0.03;;;0;0;0;0;"CMT, Pøedøezovı kotouè dvoudílnı, RAPIDO, ALTENDORF, D120x2.8-3.6, d50, Z12+12, HM, kotouè";"CMT Pøedøezovı kotouè dvoudílnı ALTENORF, Rapido - D120x2,8-3,6 d50 Z12+12 HM";"CMT Pøedøezovı kotouè dvoudílnı - D80x2,8-3,6 d20 Z10+10 HM";0;;;;;;auto;0;0;;;0.000;Vırobce#-#CMT;0;0
1064;FLU2C1500;"FREUD LU2C Pilovı kotouè pro pøíènı øez - 300x3,2x30 Z96 WZ";"FREUD LU2A Pilovı kotouè pro pøíènı øez - 300x3,2x30 Z96 WZ";"<p><strong>LU2C - Pilovı kotouè na døevo a døevìné desky.</strong></p>
<p>Pouití:<br />Kotouè urèenı pro øezání pøes vlákna.</p>
<p>Obrábìcí stroje:<br />Stolní kotouèové pily, formátovací pily, pøenosné pily.</p>
<p>Tvar zubu:<br />GS zub støídavì šikmı s pozitivním úhlem sklonu.</p>
<p>Materiál:<br />Masivní døevo: tvrdé, mìkké a exotické, døevotøískové desky bez povlakù, dıhované desky a pøekliky.</p>
<p> </p>";2100.000;1785.000;_vyr_1064LU2A.jpg;_vyrn_1064LU2A.jpg;;;ks;2-2-0-0|2-2-19-0|2-2-19-353;;;;;;;;;;;;0;1;-1.00;0;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;;"FREUD LU2A Pilovı kotouè pro pøíènı øez - 300x3,2x30 Z96 WZ";"FREUD LU2A Pilovı kotouè pro pøíènı øez - 300x3,2x30 Z96 WZ";0;;;;;;auto;0;0;;;0.000;Vırobce#-#FREUD;0;0
1065;FLU3A0300;"FREUD LU3A Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z96 WZ";"FREUD LU3A Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z96 WZ";"<p><strong>LU3A - Pilovı kotouè pro oboustranné laminované desky bez pøedøezu.</strong></p>
<p>Pouití:<br />Pro formátování oboustrannì laminovanıch desek bez pouití podøezu. Tlouška materiálu do 40 mm. Pily doporuèené speciálnì pro desky opatøené melaminem.</p>
<p>Obrábìcí stroje:<br />Kotouèové pily, horizontální a vertikální pily pro formátování deskového materiálu.</p>
<p>Tvar zubu:<br />GS Trapézovı a plochı zub s negativním úhlem sklonu.</p>
<p>Materiál:<br />Deska laminována z obou stran, døevotøísky, lamináty.</p>
<p> </p>";2546.000;2164.000;_vyr_1065LU3A.jpg;_vyrn_1065LU3A.jpg;;;ks;2-2-0-0|2-2-20-0|2-2-20-355;;;;;;;;;;;;0;1;0.00;0;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;;"FREUD LU3A Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z96 WZ";"FREUD LU3A Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z96 WZ";0;;;;;;auto;0;0;;;0.000;Vırobce#-#FREUD;0;0
1066;FLU3E0300;"FREUD LU3E Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z72 TFZ";"FREUD LU3E Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z72 TFZ";"<p><strong>LU3E - Pilovı kotouè pro oboustranné laminované desky bez pøedøezu.</strong></p>
<p>Pouití:<br />Pro formátování oboustrannì laminovanıch desek bez pouití podøezu. Tlouška materiálu do 40 mm. Pily doporuèené speciálnì pro desky opatøené melaminem.</p>
<p>Obrábìcí stroje:<br />Kotouèové pily, horizontální a vertikální pily pro formátování deskového materiálu.</p>
<p>Tvar zubu:<br />GS Trapézovı a plochı zub s negativním úhlem sklonu.</p>
<p>Materiál:<br />Deska laminována z obou stran, døevotøísky, lamináty.</p>
<p> </p>";2200.000;1870.000;_vyr_1066LU3E.jpg;_vyrn_1066LU3E.jpg;;;ks;2-2-0-0|2-2-20-0|2-2-20-355;;;;;;;;;;;;0;;0.00;0;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;;"FREUD LU3E Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z72 TFZ";"FREUD LU3E Pilovı kotouè na lamino bez pøedøezu- 300x3,2x30 Z72 TFZ";0;;;;;;auto;0;0;;;0.000;Vırobce#-#FREUD;0;0
1067;FLU1C0400;"FREUD LU1C Pilovı kotouè pro podélné øezání masivního døeva - 300x3,2x30 Z26 WZ";"FREUD LU1C Pilovı kotouè pro podélné øezání masivního døeva - 300x3,2x30 Z26 WZ";"<p><strong>LU1C - Pilovı kotouè pro podélné øezání masivního døeva.</strong></p>
<p>Pouití:<br />Kotouè urèenı pro øezání podél vláken.</p>
<p>Obrábìcí stroje:<br />Stolní kotouèové pily, formátovací pily, pøenosné pily.</p>
<p>Tvar zubu:<br />GS Zub je støídavì šikmı s 10° naklonìn s kladnım úhlem èela a omezovacím zubem.</p>
<p>Materiál:<br />Masivní døevo: tvrdé, mìkké a exotické, svalovité.</p>
<p> </p>";1559.000;1403.000;_vyr_1067LU1C.jpg;_vyrn_1067LU1C.jpg;;;ks;2-2-0-0|2-2-19-0|2-2-19-352;;;;;;;;;;;;0;1;0.00;0;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;;"FREUD LU1C Pilovı kotouè pro podélné øezání masivního døeva - 300x3,2x30 Z26 WZ";"FREUD LU1C Pilovı kotouè pro podélné øezání masivního døeva - 300x3,2x30 Z26 WZ";0;;;;;;auto;0;0;;;0.000;Vırobce#-#FREUD;0;0
1068;GZ1851;"Gz Talíøová drákovací fréza - D40x4 H8 S=8 HW";"Gz Talíøová drákovací fréza - D40x4 H8 S=8 HW";"<p>• Dodáváno jako kompletní fréza (talíø + upínací trn + loisko). <br /><br />• Provedení proti zpìtnému rázu. <br /><br /><br />Dvojzubá drákovací talíøová fréza je urèena pro dráky a lábky pro pera, T-lišty, lamelové a perodrákové spoje, pro tìsnìní a pod.</p>
<p style=""caret-color: #000000; color: #000000; font-family: Helvetica; font-size: 12px; font-style: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;""> </p>
<p style=""caret-color: #000000; color: #000000; font-family: Helvetica; font-size: 12px; font-style: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;""><span style=""font-size: 14px;"">Tato fréza je dodávána s loiskem &#216; 24 a vytváøí a šíøku dráky</span><span style=""font-size: 14px;""> ""H"" 3mm nebo 4mm a hloubku 8 mm.</span><span style=""font-size: 14px;""> 70 % </span><span style=""font-size: 14px;"">gumovıch tìsnìní v prodeji vyadují dráøku o rozmìrech 4x8 mm. P</span><span style=""font-size: 14px;"">okud má vaše tìsnìní jinou velikost, staèí namontovat jiné </span><span style=""font-size: 14px;"">loisko.</span></p>
<p style=""caret-color: #000000; color: #000000; font-family: Helvetica; font-size: 12px; font-style: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;""><span style=""font-size: 14px;"">Obrázek s pøíklady vám pomùe vybrat správné loisko.</span></p>";639.000;576.000;101456_1068__vyr_235fresa-finestra-web.jpg;101456_1068__vyrn_235fresa-finestra-web.jpg;;;ks;2-1-11-315|2-1-0-0|2-1-11-0|14-0-0-0|14-610-0-0|14-610-624-0;;;;101456_1068__vyrp11_2351849-1.png;101456_1068__vyrp12_2351849-2.png;101456_1068__vyrp13_2351849-3.png;;;;;;0;1;1.00;1;0;0;0;;0;1;;;X;0.00;;;0;0;0;0;"Gz, talíøová drákovací fréza, fréza, drákovací fréza, D40x3, H8, S=8 HW, Gamma Zinken";"Gz Talíøová drákovací fréza - D40x3 H8 S=8 HW";"Gz Talíøová drákovací fréza - D40x3 H8 S=8 HW";0;;;;;;auto;0;0;;;0.000;"Vırobce#-#Gamma Zinken";0;0
1071;AG98E;"Virutex Olepovaèka hran 1500W";"Virutex Olepovaèka hran 1500W, rám max. 40,5mm, min. 4,5mm";"<p><span style=""font-family: verdana, geneva;""><strong>Olepovaèka hran</strong></span></p>
<p><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">Olepovaèka je urèena pro lamino hranu s nanesenım lepidlem. Umoòuje olepování rovnıch i tvarovıch dílcù a navíc i vystouplıch falcù. Èas nahøátí je menší ne 1 minuta. Má integrované nùky na odstøihnutí pásky, stavitelné kleštiny na rùzné tloušky desek. Protoe konstrukce tohoto strojku je velmi lehká a ergonomická, pracuje se s ním snadno i po delší dobu. Má speciální reimy pro olepení rámu dveøí a olepení horního povrchu se ètyømi monostmi olepení. K olepovaèce je moné pøikoupit cidlinu (RC21E) a ruèní oøezávaèku hran (AU93).<br style=""padding: 0px; margin: auto;"" /><br style=""padding: 0px; margin: auto;"" /></span></p>
<p><span style=""text-decoration: underline; font-size: 14px;""><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: underline;"">TECHNICKÉ SPECIFIKACE:</span></span></p>
<ul>
<li><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">Vıkon : 1500 W</span></li>
<li><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">Max. šíøka olepení: 50mm</span></li>
<li><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">Dodávka vzduchu: 400 l/min</span></li>
<li><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">Váha: 2,7 kg</span></li>
<li><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">Teplota: I. 300 °C / </span><span style=""padding: 0px; margin: auto; border: 0px; outline: 0px; font-weight: normal; font-style: normal; font-size: 14px; font-family: verdana, geneva; vertical-align: baseline; caret-color: #000000; color: #000000; font-variant-caps: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; text-size-adjust: auto; -webkit-text-stroke-width: 0px; text-decoration: none;"">II. 525 °C</span></li>
</ul>
<p><span style=""font-family: verdana, geneva;""></span></p>
<p><span style=""text-decoration: underline;"">Proè vırobek od svìtové jednièky VIRUTEX:</span></p>
<p>Vırobky Virutex jsou vyrábìny v Barcelonì ve Španìlsku. Na rozdíl od jinıch svìtovıch vırobcù kteøí (vìtšinou v Asii) produkují obrovské série rùznıch pøístrojù které jsou èasto obtínì opravitelné, je u Virutexu vıroba malosériová. Ruènì montované vırobky Virutex jsou profesionálnì pøesné, 100 % kvalitní a také 100 % opravitelné. I vırobek 30 let starı je vìtšinou mono bez problémù opravit.  </p>";7986.000;7187.000;_vyr_1071AG98E_AG98E.jpg;_vyrn_1071AG98E_AG98E.jpg;;;ks;3-480-486-0;;;;_vyrp11_1071AG98E_ag98ed1.jpg;_vyrp12_1071AG98E_ag98ed2.jpg;_vyrp13_1071ag98fil1-1.jpg;;;;2599266;;0;;1.00;1;0;0;0;;0;1;;;X;15.00;;;0;0;0;0;"olepovaèka hran, olepovaèka, virutex, 1500w, ";"Virutex Olepovaèka hran 1500W, rám max. 40,5mm, min. 4,5mm";"Virutex Olepovaèka hran 1500W, rám max. 40,5mm, min. 4,5mm";0;;;;;;auto;0;0;;;0.000;Vırobce#-#Virutex;0;0
1072;AHYDROD20;"Kleštinovı upínaè CNC HSK 63F - HYDRO D20 RH/LH";"Kleštinovı upínaè CNC HSK 63F - HYDRO D20 RH/LH";"<p>Upínaè nástrojù s upínací kleètinou na CNC frézovacích strojích s automatickou vımìnou nástrojù.</p>
<ul>
<li>upínací kuel podle DIN 69893-6 tvar F</li>
<li>kalené a broušené provedení</li>
<li>pøesnì vyváené</li>
<li>zabezpeèení nástrojù proti pootoèení pomocí šroubù nebo kolíkù</li>
<li>upínání pomocí HYDRO mechanizmu, úravé a levé pouití</li>
</ul>";7790.000;7401.000;_vyr_1072AHYDRO12.jpg;_vyrn_1072AHYDRO12.jpg;;;ks;2-8-0-0|2-8-306-0|7-0-0-0|7-422-0-0;;;;101456_1072__vyrp11_89HSK63F-1.jpg;;;;;;;;0;1;1.00;1;0;0;1;;0;1;;;X;0.00;;;0;0;0;0;"Kleštinovı upínaè CNC, HSK 63F, RH/LH, upínaè, CNC";"Kleštinovı upínaè CNC – HSK 63F RH/LH";"Kleštinovı upínaè CNC – HSK 63F RH/LH";0;;;;;;auto;0;0;;;0.000;Vırobce#-#APARATEA;0;0
1074;10011203165;"Vakuovı blok VCBL-B 140X130 TV H = 29 mm s uzávìrem";"Vakuovı blok VCBL-B 140X130 TV H = 29 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 140 x 130 mm</p>
<p>Vıška: H = 29 mm</p>";1799.000;1709.000;_vyr_1074VCBL-B29.jpg;_vyrn_1074VCBL-B29.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-446-0;;;;;;;;;;;;0;;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1075;10011203169;"Vakuovı blok VCBL-B 140X130 TV H = 48 mm s uzávìrem";"Vakuovı blok VCBL-B 140X130 TV H = 48 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 140 x 130 mm</p>
<p>Vıška: H = 48 mm</p>";2642.000;2510.000;_vyr_1075VCBL-B48.jpg;_vyrn_1075VCBL-B48.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-446-0;;;;;;;;;;;;0;;1.00;1;0;0;0;;0;1;;;X;0.80;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1076;10011203173;"Vakuovı blok VCBL-B 140X130 TV H = 74 mm s uzávìrem";"Vakuovı blok VCBL-B 140X130 TV H = 74 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 140 x 130 mm</p>
<p>Vıška: H = 74 mm</p>";3626.000;3445.000;_vyr_1076VCBL-B74.jpg;_vyrn_1076VCBL-B74.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-446-0;;;;;;;;;;;;0;;1.00;1;0;0;0;;0;1;;;X;0.95;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1077;10011203171;"Vakuovı blok VCBL-B 120X50 TV H = 48 mm s uzávìrem";"Vakuovı blok VCBL-B 120X50 TV H = 48 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 120 x 50 mm</p>
<p>Vıška: H = 48 mm</p>";3064.000;2911.000;_vyr_1077VCBL-B48-2.jpg;_vyrn_1077VCBL-B48-2.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-448-0;;;;;;;;;;;;0;;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1078;10011203170;"Vakuovı blok VCBL-B 125X75 TV H = 48 mm s uzávìrem";"Vakuovı blok VCBL-B 125X75 TV H = 48 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 125 x 75 mm</p>
<p>Vıška: H = 48 mm</p>";2755.000;2617.000;_vyr_1078VCBL-B48-1.jpg;_vyrn_1078VCBL-B48-1.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-447-0;;;;;;;;;;;;0;1;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1079;10011203174;"Vakuovı blok VCBL-B 125X75 TV H = 74 mm s uzávìrem";"Vakuovı blok VCBL-B 125X75 TV H = 74 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 125 x 75 mm</p>
<p>Vıška: H = 74 mm</p>";3738.000;3551.000;_vyr_1079VCBL-B74-1.jpg;_vyrn_1079VCBL-B74-1.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-447-0;;;;;;;;;;;;0;1;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1080;10011203167;"Vakuovı blok VCBL-B 120X50 TV H = 29 mm s uzávìrem";"Vakuovı blok VCBL-B 120X50 TV H = 29 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 120 x 50 mm</p>
<p>Vıška: H = 29 mm</p>";1996.000;1896.000;101456_1080__vyr_1077VCBL-B29-2.jpg;101456_1080__vyrn_1077VCBL-B29-2.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-448-0;;;;;;;;;;;;0;1;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1081;10011203175;"Vakuovı blok VCBL-B 120X50 TV H = 74 mm s uzávìrem";"Vakuovı blok VCBL-B 120X50 TV H = 74 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 120 x 50 mm</p>
<p>Vıška: H = 74 mm</p>";3907.000;3712.000;_vyr_1081VCBL-B74-2.jpg;_vyrn_1081VCBL-B74-2.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-448-0;;;;;;;;;;;;0;;1.00;4;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1082;10011203168;"Vakuovı blok VCBL-B 130X30 TV H = 29 mm s uzávìrem";"Vakuovı blok VCBL-B 130X30 TV H = 29 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 130 x 30 mm</p>
<p>Vıška: H = 29 mm</p>";1996.000;1896.000;_vyr_1082VCBL-B29-3.jpg;_vyrn_1082VCBL-B29-3.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-449-0;;;;;;;;;;;;0;1;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
1083;10011203172;"Vakuovı blok VCBL-B 130X30 TV H = 48 mm s uzávìrem";"Vakuovı blok VCBL-B 130X30 TV H = 48 mm s uzávìrem";"<p>- Upínací vakuovı blok, urèenı pro jednocestné stoly známého italského vırobce.</p>
<p>- Bloky jsou urèené k pouití na pùvodních drácích vırobce.</p>
<p>- Pøesné upnutí bloku a prvku na pracovní stùl díky podtlaku.</p>
<p>- Vymìnitelná horní guma</p>
<p>- Integrovanı uzavírací ventil (TV), kterı umoòuje nevyuité bloky nechat na pracovním stole.</p>
<p> </p>
<p>Sací plocha: 130 x 30 mm</p>
<p>Vıška: H = 48 mm</p>";3063.000;2910.000;_vyr_1083VCBL-B48-3.jpg;_vyrn_1083VCBL-B48-3.jpg;;;ks;8-443-0-0|8-0-0-0|8-443-449-0;;;;;;;;;;;;0;;1.00;1;0;0;0;;0;1;;;X;0.23;;;0;0;0;0;;;;0;;;;;;auto;0;0;;;0.000;Vırobce#-#SCHMALZ;0;0
